country,region,sub_region,county,measure,year,value
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Egyéb szervektöl elszállított összes hulladék,2011,12896
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Egyéb szervektöl elszállított összes hulladék,2012,4226
Magyarország,Alföld és Észak,Észak-Alföld,Szabolcs-Szatmár-Bereg,Egyéb szervektöl elszállított összes hulladék,2013,4226
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Egyéb szervektöl elszállított összes hulladék,2006,30577
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Egyéb szervektöl elszállított összes hulladék,2007,19636
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Egyéb szervektöl elszállított összes hulladék,2008,15993
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Egyéb szervektöl elszállított összes hulladék,2009,11336
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Egyéb szervektöl elszállított összes hulladék,2010,11403
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Egyéb szervektöl elszállított összes hulladék,2011,12654
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Egyéb szervektöl elszállított összes hulladék,2012,11176
Magyarország,Alföld és Észak,Dél-Alföld,Bács-Kiskun,Egyéb szervektöl elszállított összes hulladék,2013,11176
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Egyéb szervektöl elszállított összes hulladék,2006,13000
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Egyéb szervektöl elszállított összes hulladék,2007,12396
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Egyéb szervektöl elszállított összes hulladék,2008,11221
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Egyéb szervektöl elszállított összes hulladék,2009,9649
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Egyéb szervektöl elszállított összes hulladék,2010,10040
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Egyéb szervektöl elszállított összes hulladék,2011,7422
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Egyéb szervektöl elszállított összes hulladék,2012,8226
Magyarország,Alföld és Észak,Dél-Alföld,Békés,Egyéb szervektöl elszállított összes hulladék,2013,8226
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Egyéb szervektöl elszállított összes hulladék,2006,30234
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Egyéb szervektöl elszállított összes hulladék,2007,26552
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Egyéb szervektöl elszállított összes hulladék,2008,33850
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Egyéb szervektöl elszállított összes hulladék,2009,29873
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Egyéb szervektöl elszállított összes hulladék,2010,21467
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Egyéb szervektöl elszállított összes hulladék,2011,14957
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Egyéb szervektöl elszállított összes hulladék,2012,12248
Magyarország,Alföld és Észak,Dél-Alföld,Csongrád,Egyéb szervektöl elszállított összes hulladék,2013,12248
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,18
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,30073
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,23997
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,17807
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,19603
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,10101
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,13968
Magyarország,Dunántúl,Közép-Magyarország,Budapest,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,13968
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,2355
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,2525
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,3596
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,4979
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,2537
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,2283
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,1133
Magyarország,Dunántúl,Közép-Magyarország,Pest ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,1133
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,5217
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,4254
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,2961
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,1444
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,3688
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,2043
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,3497
Magyarország,Dunántúl,Közép-Dunántúl,Fejér,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,3497
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,2526
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,5343
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,3718
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,3647
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,4846
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,4139
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,1510
Magyarország,Dunántúl,Közép-Dunántúl,Komárom- Esztergom ,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,1510
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,148
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,365
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,1086
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,826
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,819
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,406
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,397
Magyarország,Dunántúl,Közép-Dunántúl,Veszprém,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,397
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,2330
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,3634
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,3502
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,1307
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,1482
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,2716
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,2747
Magyarország,Dunántúl,Nyugat-Dunántúl,Gyõr-Moson-Sopron,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,2747
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,10411
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,20311
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,20097
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,1175
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,517
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,483
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,758
Magyarország,Dunántúl,Nyugat-Dunántúl,Vas,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,758
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,6432
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,10306
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,5263
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,5072
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,9505
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,6378
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,1667
Magyarország,Dunántúl,Nyugat-Dunántúl,Zala,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,1667
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,12734
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,14127
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,10394
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,12679
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,11353
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,5494
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,6048
Magyarország,Dunántúl,Dél-Dunántúl,Baranya,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,6048
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,5921
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,9500
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,5383
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,3656
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,13864
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,4030
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,3086
Magyarország,Dunántúl,Dél-Dunántúl,Somogy,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,3086
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,642
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,1494
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,377
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,327
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,470
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,916
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,1925
Magyarország,Dunántúl,Dél-Dunántúl,Tolna,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,1925
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,10153
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,177
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,104
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,13
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,29
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,0
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,0
Magyarország,Alföld és Észak,Észak-Magyarország,Borsod-Abaúj-Zemplén,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,0
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,185
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,240
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,310
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,274
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,619
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,327
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,261
Magyarország,Alföld és Észak,Észak-Magyarország,Heves,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,261
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,85
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,70
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,68
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: szelektív gyüjtéssel elszállított hulladék,2009,505
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: szelektív gyüjtéssel elszállított hulladék,2010,96
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: szelektív gyüjtéssel elszállított hulladék,2011,78
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: szelektív gyüjtéssel elszállított hulladék,2012,40
Magyarország,Alföld és Észak,Észak-Magyarország,Nógrád,Ebböl: szelektív gyüjtéssel elszállított hulladék,2013,40
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Ebböl: szelektív gyüjtéssel elszállított hulladék,2006,2998
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Ebböl: szelektív gyüjtéssel elszállított hulladék,2007,2791
Magyarország,Alföld és Észak,Észak-Alföld,Hajdú-Bihar,Ebböl: szelektív gyüjtéssel elszállított hulladék,2008,436
